date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:21:44	2372/2372	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:26%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2F&format=xml	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embed1dea	(from http://localhost/wuhbet/index.php/my-experiences/)
08:21:45	20261/20261	U--MC-	200	updated ('OK')	text/html	date:Tue,%2018%20Sep%202018%2005:21:43%20GMT	http://localhost/wuhbet/index.php/my-experiences/?s=	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/my-experiences/index1919.html	(from http://localhost/wuhbet/index.php/my-experiences/)
08:21:45	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Sep%202018%2005:21:44%20GMT	http://localhost/wuhbet/?p=18	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index0735.html	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:45	2359/2359	U-----	200	untouched ('')	application/json	date:Fri,%2014%20Sep%202018%2013:06:27%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fintroduction-to-html5%2F	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embed947b.json	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:45	222703/222703	U-----	200	untouched ('')	image/jpeg	etag:%224000000069f2c-365ef-575ce57a9960a%22	http://localhost/wuhbet/wp-content/uploads/2018/09/86.jpg?id=79	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/869421.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:45	2437/2437	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:28%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fintroduction-to-html5%2F&format=xml	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embed298a	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:45	77161/77161	U-----	200	untouched ('')	image/jpeg	etag:%22400000006a02d-12d69-575ce5a076440%22	http://localhost/wuhbet/wp-content/uploads/2018/09/98-1030x687.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/98-1030x687.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:46	28887/28887	U-----	200	untouched ('')	image/png	etag:%227000000069d18-70d7-575ce5184df45%22	http://localhost/wuhbet/wp-content/uploads/2018/09/ht-300x150.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/ht-300x150.png	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:46	2383/2383	U-----	200	untouched ('')	image/jpeg	etag:%22700000006a02a-94f-575ce5a007d0f%22	http://localhost/wuhbet/wp-content/uploads/2018/09/98-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/98-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:46	74983/74983	U-----	200	untouched ('')	image/jpeg	etag:%22400000006a018-124e7-575ce59d5a44a%22	http://localhost/wuhbet/wp-content/uploads/2018/09/97-1030x687.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/97-1030x687.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:46	20283/20283	U--MC-	200	updated ('OK')	text/html	date:Tue,%2018%20Sep%202018%2005:21:45%20GMT	http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/?s=	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/my-experiences/introduction-to-html5/index1919.html	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:46	1810/1810	U-----	200	untouched ('')	image/jpeg	etag:%22700000006a015-712-575ce59cefa0a%22	http://localhost/wuhbet/wp-content/uploads/2018/09/97-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/97-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:47	62575/62575	U-----	200	untouched ('')	image/jpeg	etag:%22400000006a96c-f46f-575d1b9594976%22	http://localhost/wuhbet/wp-content/uploads/2018/09/modild1.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/modild1.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:47	2849/2849	U-----	200	untouched ('')	image/jpeg	etag:%22700000006a96d-b21-575d1b96754c8%22	http://localhost/wuhbet/wp-content/uploads/2018/09/modild1-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/modild1-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:47	2192/2192	U-----	200	untouched ('')	image/jpeg	etag:%2216000000069cec-890-575d1a5ada6d7%22	http://localhost/wuhbet/wp-content/uploads/2018/09/mdihtml0-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/mdihtml0-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:47	35399/35399	U-----	200	untouched ('')	image/jpeg	etag:%2214000000069ce8-8a47-575d1a5a1814a%22	http://localhost/wuhbet/wp-content/uploads/2018/09/mdihtml0.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/mdihtml0.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:47	2750/2750	U-----	200	untouched ('')	image/jpeg	etag:%22a000000069e98-abe-575d1a5c42114%22	http://localhost/wuhbet/wp-content/uploads/2018/09/modihjtrml-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/modihjtrml-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:47	97732/97732	U-----	200	untouched ('')	image/jpeg	etag:%22b000000069e2f-17dc4-575d1a5b64218%22	http://localhost/wuhbet/wp-content/uploads/2018/09/modihjtrml.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/modihjtrml.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:47	246393/246393	U-----	200	untouched ('')	image/jpeg	etag:%224000000069ec3-3c279-575ce56b6c9ae%22	http://localhost/wuhbet/wp-content/uploads/2018/09/81.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/81.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:48	3424/3424	U-----	200	untouched ('OK')	text/css	etag:%2240000000692d5-d60-534b35d7fcc00%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/flexslider/flexslider.min.css?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/flexslider/flexslider.min0147.css	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:48	10490/10490	U-----	200	untouched ('OK')	text/css	etag:%224000000069360-28fa-534b35d9e5080%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/vc_carousel/css/vc_carousel.min.css?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/vc_carousel/css/vc_carousel.min0147.css	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:48	20579/20579	U-----	200	untouched ('OK')	text/css	etag:%224000000069327-5063-534b35d9e5080%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min0147.css	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:48	27392/27392	U-----	200	untouched ('OK')	text/css	etag:%2240000000692e1-6b00-534b35d7fcc00%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min0147.css	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:48	4618/4618	U-----	200	untouched ('OK')	text/css	etag:%224000000069320-120a-534b35d9e5080%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/assets/owl.min.css?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/assets/owl.min0147.css	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:49	52885/52885	U-----	200	untouched ('OK')	text/css	etag:%224000000069277-ce95-534b35d7fcc00%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min.css?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min0147.css	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:49	1075/1075	U-----	200	untouched ('OK')	text/css	etag:%224000000069615-433-5647647f96b00%22	http://localhost/wuhbet/wp-content/plugins/mega-addons-for-visual-composer/css/heading.css?ver=4.7.2	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/mega-addons-for-visual-composer/css/headinge100.css	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:49	21638/21638	U-----	200	untouched ('')	application/javascript	etag:%2240000000692d6-5486-50a655add9900%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:49	656/656	U-----	200	untouched ('')	application/javascript	etag:%224000000069368-290-534b35d614780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/transition.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/transition.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:49	9730/9730	U-----	200	untouched ('')	application/javascript	etag:%224000000069369-2602-534b35d614780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/vc_carousel.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/vc_carousel.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:50	23576/23576	U-----	200	untouched ('')	application/javascript	etag:%224000000069358-5c18-534b35d614780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:50	6949/6949	U-----	200	untouched ('')	application/javascript	etag:%2240000000692ea-1b25-50a655b57ab00%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/imagesloaded/imagesloaded.pkgd.min.js?ver=4.7.2	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/imagesloaded/imagesloaded.pkgd.mine100.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:50	41328/41328	U-----	200	untouched ('')	application/javascript	etag:%22400000006931e-a170-51886d3580a80%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/owl.carousel.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/owl.carousel.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:50	8044/8044	U-----	200	untouched ('')	application/javascript	etag:%224000000069375-1f6c-516a519186f80%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:50	16410/16410	U-----	200	untouched ('')	application/javascript	etag:%225000000068153-401a-52bf8d13ef080%22	http://localhost/wuhbet/wp-includes/js/underscore.min.js?ver=1.8.3	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-includes/js/underscore.min4511.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:50	23887/23887	U-----	200	untouched ('')	application/javascript	etag:%224000000069171-5d4f-534b35d614780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/js/dist/vc_grid.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/js/dist/vc_grid.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
08:21:51	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Sep%202018%2005:21:50%20GMT	http://localhost/wuhbet/?p=20	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index341b.html	(from http://localhost/wuhbet/index.php/my-experiences/visual-designing/)
08:21:51	2334/2334	U-----	200	untouched ('')	application/json	date:Fri,%2014%20Sep%202018%2013:06:29%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fvisual-designing%2F	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embed535e.json	(from http://localhost/wuhbet/index.php/my-experiences/visual-designing/)
08:21:52	8902/8902	U-----	200	untouched ('')	image/jpeg	etag:%22d00000006a568-22c6-575d330038851%22	http://localhost/wuhbet/wp-content/uploads/2018/09/vpx.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/vpx.jpg	(from http://localhost/wuhbet/index.php/my-experiences/visual-designing/)
08:21:52	2412/2412	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:31%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fvisual-designing%2F&format=xml	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embedca75	(from http://localhost/wuhbet/index.php/my-experiences/visual-designing/)
08:21:52	20283/20283	U--MC-	200	updated ('OK')	text/html	date:Tue,%2018%20Sep%202018%2005:21:51%20GMT	http://localhost/wuhbet/index.php/my-experiences/visual-designing/?s=	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/my-experiences/visual-designing/index1919.html	(from http://localhost/wuhbet/index.php/my-experiences/visual-designing/)
08:21:52	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Sep%202018%2005:21:52%20GMT	http://localhost/wuhbet/?p=22	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index0345.html	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:53	2364/2364	U-----	200	untouched ('')	application/json	date:Fri,%2014%20Sep%202018%2013:06:32%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fleadership-development%2F	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embed5e21.json	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:53	7119/7119	U-----	200	untouched ('')	image/jpeg	etag:%22800000001351b-1bcf-575e78a33835c%22	http://localhost/wuhbet/wp-content/uploads/2018/09/leaders-1.jpg?id=218	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/leaders-19d6c.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:53	5288/5288	U-----	200	untouched ('')	image/jpeg	etag:%2215000000013535-14a8-575e78c7f0794%22	http://localhost/wuhbet/wp-content/uploads/2018/09/LEADER4-1.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/LEADER4-1.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:53	72908/72908	U-----	200	untouched ('')	image/png	etag:%227000000069d59-11ccc-575ce5208beb5%22	http://localhost/wuhbet/wp-content/uploads/2018/09/Thought-leadership-program-graphic-300x199.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/Thought-leadership-program-graphic-300x199.png	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:53	2442/2442	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:34%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fleadership-development%2F&format=xml	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embeda780	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:53	1994/1994	U-----	200	untouched ('')	image/jpeg	etag:%22d000000013537-7ca-575e78c8ca8a6%22	http://localhost/wuhbet/wp-content/uploads/2018/09/LEADER4-1-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/LEADER4-1-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:54	9280/9280	U-----	200	untouched ('')	image/jpeg	etag:%2216000000013527-2440-575e78a444217%22	http://localhost/wuhbet/wp-content/uploads/2018/09/lesder.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/lesder.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:54	20283/20283	U--MC-	200	updated ('OK')	text/html	date:Tue,%2018%20Sep%202018%2005:21:53%20GMT	http://localhost/wuhbet/index.php/my-experiences/leadership-development/?s=	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/my-experiences/leadership-development/index1919.html	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:54	2283/2283	U-----	200	untouched ('')	image/jpeg	etag:%221100000001352b-8eb-575e78a4eee21%22	http://localhost/wuhbet/wp-content/uploads/2018/09/lesder-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/lesder-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:54	4974/4974	U-----	200	untouched ('')	image/png	etag:%221b000000013508-136e-575e78a2380ea%22	http://localhost/wuhbet/wp-content/uploads/2018/09/LEADER3s.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/LEADER3s.png	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:54	6980/6980	U-----	200	untouched ('')	image/png	etag:%22a00000001350f-1b44-575e78a302e3c%22	http://localhost/wuhbet/wp-content/uploads/2018/09/LEADER3s-80x80.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/LEADER3s-80x80.png	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:54	11842/11842	U-----	200	untouched ('')	image/jpeg	etag:%2280000000134ff-2e42-575e78a140028%22	http://localhost/wuhbet/wp-content/uploads/2018/09/leADER2.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/leADER2.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:54	11963/11963	U-----	200	untouched ('')	image/jpeg	etag:%221800000001318a-2ebb-575e789e6d02a%22	http://localhost/wuhbet/wp-content/uploads/2018/09/leader-1.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/leader-1.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:54	3071/3071	U-----	200	untouched ('')	image/jpeg	etag:%22a000000013500-bff-575e78a1f3809%22	http://localhost/wuhbet/wp-content/uploads/2018/09/leADER2-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/leADER2-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:55	3344/3344	U-----	200	untouched ('')	image/jpeg	etag:%22f0000000131a1-d10-575e789fc445d%22	http://localhost/wuhbet/wp-content/uploads/2018/09/leader-1-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/leader-1-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
08:21:55	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Sep%202018%2005:21:55%20GMT	http://localhost/wuhbet/?p=24	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index2cf9.html	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
08:21:56	13882/13882	U-----	200	untouched ('')	image/jpeg	etag:%224000000069d24-363a-575ce51945837%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images.jpg?id=49	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images2568.jpg	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
08:21:56	2369/2369	U-----	200	untouched ('')	application/json	date:Fri,%2014%20Sep%202018%2013:06:34%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fwordpress-web-desinging%2F	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embed36c7.json	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
08:21:56	7331/7331	U-----	200	untouched ('')	image/jpeg	etag:%225000000069d2a-1ca3-575ce51a2a079%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images1.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images1.jpg	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
08:21:56	2447/2447	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:36%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fwordpress-web-desinging%2F&format=xml	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embedd28a	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
08:21:56	9959/9959	U-----	200	untouched ('')	image/jpeg	etag:%22130000000133fc-26e7-575e8a1e58c3f%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images3-e1537016892740.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images3-e1537016892740.jpg	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
08:21:57	9715/9715	U-----	200	untouched ('')	image/jpeg	etag:%229000000069d39-25f3-575ce51c785cd%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images3-300x154.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images3-300x154.jpg	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
08:21:57	20283/20283	U--MC-	200	updated ('OK')	text/html	date:Tue,%2018%20Sep%202018%2005:21:56%20GMT	http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/?s=	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/index1919.html	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
08:21:57	33259/33259	U-----	200	untouched ('')	image/png	etag:%227000000069d32-81eb-575ce51b849cb%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images2-300x168.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images2-300x168.png	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
08:21:57	13882/13882	U-----	200	untouched ('')	image/jpeg	etag:%224000000069d24-363a-575ce51945837%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images.jpg	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
08:21:58	217/217	---M--	403	error ('Forbidden')	text/html	date:Tue,%2018%20Sep%202018%2005:21:58%20GMT	http://localhost/icons/blank.gif	C:/My%20Web%20Sites/estifanos/localhost/icons/blank.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
08:21:58	922/922	U-----	200	untouched ('')	application/rss+xml	etag:%221d89e1060a2a1966420038b6b3453f48%22	http://localhost/wuhbet/index.php/search/feed/rss2/	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/search/feed/rss2/index.html	(from http://localhost/wuhbet/?s=)
08:21:58	1802/1802	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:38%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/?C=N;O=D	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/indexc052.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
08:21:58	1802/1802	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:38%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/?C=M;O=A	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/indexf8a0.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
08:21:58	1802/1802	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:38%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/?C=S;O=A	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/indexbfec.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
