date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:46:27	97732/97732	---M--	200	added ('OK')	image/jpeg	etag:%22b000000069e2f-17dc4-575d1a5b64218%22	http://localhost/wuhbet/wp-content/uploads/2018/09/modihjtrml.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/modihjtrml.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:28	656/656	---M--	200	added ('OK')	application/javascript	etag:%224000000069368-290-534b35d614780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/transition.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/transition.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:29	21638/21638	---M--	200	added ('OK')	application/javascript	etag:%2240000000692d6-5486-50a655add9900%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:29	9730/9730	---M--	200	added ('OK')	application/javascript	etag:%224000000069369-2602-534b35d614780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/vc_carousel.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/vc_carousel.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:32	23576/23576	---M--	200	added ('OK')	application/javascript	etag:%224000000069358-5c18-534b35d614780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:32	6949/6949	---M--	200	added ('OK')	application/javascript	etag:%2240000000692ea-1b25-50a655b57ab00%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/imagesloaded/imagesloaded.pkgd.min.js?ver=4.7.2	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/bower/imagesloaded/imagesloaded.pkgd.mine100.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:35	16410/16410	---M--	200	added ('OK')	application/javascript	etag:%225000000068153-401a-52bf8d13ef080%22	http://localhost/wuhbet/wp-includes/js/underscore.min.js?ver=1.8.3	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-includes/js/underscore.min4511.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:35	8044/8044	---M--	200	added ('OK')	application/javascript	etag:%224000000069375-1f6c-516a519186f80%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:35	41328/41328	---M--	200	added ('OK')	application/javascript	etag:%22400000006931e-a170-51886d3580a80%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/owl.carousel.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/owl.carousel.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:36	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Sep%202018%2014:46:35%20GMT	http://localhost/wuhbet/?p=20	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index341b.html	(from http://localhost/wuhbet/index.php/my-experiences/visual-designing/)
17:46:37	7119/7119	---M--	200	added ('OK')	image/jpeg	etag:%22800000001351b-1bcf-575e78a33835c%22	http://localhost/wuhbet/wp-content/uploads/2018/09/leaders-1.jpg?id=218	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/leaders-19d6c.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:37	2334/2334	U-----	200	untouched ('')	application/json	date:Fri,%2014%20Sep%202018%2013:06:29%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fvisual-designing%2F	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embed535e.json	(from http://localhost/wuhbet/index.php/my-experiences/visual-designing/)
17:46:38	23887/23887	---M--	200	added ('OK')	application/javascript	etag:%224000000069171-5d4f-534b35d614780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/js/dist/vc_grid.min.js?ver=4.12	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/js/dist/vc_grid.min0147.js	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:41	2412/2412	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:31%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fvisual-designing%2F&format=xml	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embedca75	(from http://localhost/wuhbet/index.php/my-experiences/visual-designing/)
17:46:42	20283/20283	U--MC-	200	updated ('OK')	text/html	date:Sat,%2015%20Sep%202018%2014:46:38%20GMT	http://localhost/wuhbet/index.php/my-experiences/visual-designing/?s=	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/my-experiences/visual-designing/index1919.html	(from http://localhost/wuhbet/index.php/my-experiences/visual-designing/)
17:46:42	8902/8902	U-----	200	untouched ('')	image/jpeg	etag:%22d00000006a568-22c6-575d330038851%22	http://localhost/wuhbet/wp-content/uploads/2018/09/vpx.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/vpx.jpg	(from http://localhost/wuhbet/index.php/my-experiences/visual-designing/)
17:46:43	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Sep%202018%2014:46:42%20GMT	http://localhost/wuhbet/?p=22	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index0345.html	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:44	5288/5288	---M--	200	added ('OK')	image/jpeg	etag:%2215000000013535-14a8-575e78c7f0794%22	http://localhost/wuhbet/wp-content/uploads/2018/09/LEADER4-1.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/LEADER4-1.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:45	2364/2364	U-----	200	untouched ('')	application/json	date:Fri,%2014%20Sep%202018%2013:06:32%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fleadership-development%2F	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embed5e21.json	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:45	1994/1994	---M--	200	added ('OK')	image/jpeg	etag:%22d000000013537-7ca-575e78c8ca8a6%22	http://localhost/wuhbet/wp-content/uploads/2018/09/LEADER4-1-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/LEADER4-1-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:45	2442/2442	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:34%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fleadership-development%2F&format=xml	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embeda780	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:46	72908/72908	---M--	200	added ('OK')	image/png	etag:%227000000069d59-11ccc-575ce5208beb5%22	http://localhost/wuhbet/wp-content/uploads/2018/09/Thought-leadership-program-graphic-300x199.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/Thought-leadership-program-graphic-300x199.png	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:47	20283/20283	U--MC-	200	updated ('OK')	text/html	date:Sat,%2015%20Sep%202018%2014:46:45%20GMT	http://localhost/wuhbet/index.php/my-experiences/leadership-development/?s=	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/my-experiences/leadership-development/index1919.html	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:47	246393/246393	---M--	200	added ('OK')	image/jpeg	etag:%224000000069ec3-3c279-575ce56b6c9ae%22	http://localhost/wuhbet/wp-content/uploads/2018/09/81.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/81.jpg	(from http://localhost/wuhbet/index.php/my-experiences/introduction-to-html5/)
17:46:48	2283/2283	---M--	200	added ('OK')	image/jpeg	etag:%221100000001352b-8eb-575e78a4eee21%22	http://localhost/wuhbet/wp-content/uploads/2018/09/lesder-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/lesder-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:48	9280/9280	---M--	200	added ('OK')	image/jpeg	etag:%2216000000013527-2440-575e78a444217%22	http://localhost/wuhbet/wp-content/uploads/2018/09/lesder.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/lesder.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:48	4974/4974	---M--	200	added ('OK')	image/png	etag:%221b000000013508-136e-575e78a2380ea%22	http://localhost/wuhbet/wp-content/uploads/2018/09/LEADER3s.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/LEADER3s.png	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:49	6980/6980	---M--	200	added ('OK')	image/png	etag:%22a00000001350f-1b44-575e78a302e3c%22	http://localhost/wuhbet/wp-content/uploads/2018/09/LEADER3s-80x80.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/LEADER3s-80x80.png	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:50	11842/11842	---M--	200	added ('OK')	image/jpeg	etag:%2280000000134ff-2e42-575e78a140028%22	http://localhost/wuhbet/wp-content/uploads/2018/09/leADER2.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/leADER2.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:51	3071/3071	---M--	200	added ('OK')	image/jpeg	etag:%22a000000013500-bff-575e78a1f3809%22	http://localhost/wuhbet/wp-content/uploads/2018/09/leADER2-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/leADER2-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:51	11963/11963	---M--	200	added ('OK')	image/jpeg	etag:%221800000001318a-2ebb-575e789e6d02a%22	http://localhost/wuhbet/wp-content/uploads/2018/09/leader-1.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/leader-1.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:52	3344/3344	---M--	200	added ('OK')	image/jpeg	etag:%22f0000000131a1-d10-575e789fc445d%22	http://localhost/wuhbet/wp-content/uploads/2018/09/leader-1-80x80.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/leader-1-80x80.jpg	(from http://localhost/wuhbet/index.php/my-experiences/leadership-development/)
17:46:52	13882/13882	---M--	200	added ('OK')	image/jpeg	etag:%224000000069d24-363a-575ce51945837%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images.jpg?id=49	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images2568.jpg	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
17:46:53	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Sep%202018%2014:46:52%20GMT	http://localhost/wuhbet/?p=24	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index2cf9.html	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
17:46:54	7331/7331	---M--	200	added ('OK')	image/jpeg	etag:%225000000069d2a-1ca3-575ce51a2a079%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images1.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images1.jpg	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
17:46:54	2369/2369	U-----	200	untouched ('')	application/json	date:Fri,%2014%20Sep%202018%2013:06:34%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fwordpress-web-desinging%2F	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embed36c7.json	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
17:46:54	2447/2447	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:36%20GMT	http://localhost/wuhbet/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwuhbet%2Findex.php%2Fmy-experiences%2Fwordpress-web-desinging%2F&format=xml	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/wp-json/oembed/1.0/embedd28a	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
17:46:55	20283/20283	U--MC-	200	updated ('OK')	text/html	date:Sat,%2015%20Sep%202018%2014:46:53%20GMT	http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/?s=	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/index1919.html	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
17:46:55	9959/9959	---M--	200	added ('OK')	image/jpeg	etag:%22130000000133fc-26e7-575e8a1e58c3f%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images3-e1537016892740.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images3-e1537016892740.jpg	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
17:46:56	9715/9715	---M--	200	added ('OK')	image/jpeg	etag:%229000000069d39-25f3-575ce51c785cd%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images3-300x154.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images3-300x154.jpg	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
17:46:57	13882/13882	---M--	200	added ('OK')	image/jpeg	etag:%224000000069d24-363a-575ce51945837%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images.jpg	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images.jpg	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
17:46:57	217/217	---M--	403	error ('Forbidden')	text/html	date:Sat,%2015%20Sep%202018%2014:46:57%20GMT	http://localhost/icons/blank.gif	C:/My%20Web%20Sites/estifanos/localhost/icons/blank.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:46:58	1802/1802	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:38%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/?C=N;O=D	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/indexc052.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:46:58	1802/1802	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:38%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/?C=M;O=A	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/indexf8a0.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:46:58	1802/1802	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:38%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/?C=S;O=A	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/indexbfec.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:46:59	33259/33259	---M--	200	added ('OK')	image/png	etag:%227000000069d32-81eb-575ce51b849cb%22	http://localhost/wuhbet/wp-content/uploads/2018/09/images2-300x168.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/uploads/2018/09/images2-300x168.png	(from http://localhost/wuhbet/index.php/my-experiences/wordpress-web-desinging/)
17:46:59	922/922	U-----	200	untouched ('')	application/rss+xml	etag:%221d89e1060a2a1966420038b6b3453f48%22	http://localhost/wuhbet/index.php/search/feed/rss2/	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/index.php/search/feed/rss2/index.html	(from http://localhost/wuhbet/?s=)
17:46:59	216/216	---M--	403	error ('Forbidden')	text/html	date:Sat,%2015%20Sep%202018%2014:46:59%20GMT	http://localhost/icons/back.gif	C:/My%20Web%20Sites/estifanos/localhost/icons/back.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:46:59	1051/1051	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:38%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/avia_framework.php	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/avia_framework.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:46:59	219/219	---M--	403	error ('Forbidden')	text/html	date:Sat,%2015%20Sep%202018%2014:46:59%20GMT	http://localhost/icons/unknown.gif	C:/My%20Web%20Sites/estifanos/localhost/icons/unknown.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:46:59	218/218	---M--	403	error ('Forbidden')	text/html	date:Sat,%2015%20Sep%202018%2014:46:59%20GMT	http://localhost/icons/folder.gif	C:/My%20Web%20Sites/estifanos/localhost/icons/folder.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:46:59	1802/1802	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:39%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/?C=D;O=A	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/index30b5.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:47:00	1640/1640	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:39%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/css/	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/css/index.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:47:01	6018/6018	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:39%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/php/	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/php/index.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:47:02	3249/3249	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:39%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/js/	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/js/index.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:47:02	1406/1406	U-----	200	untouched ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:39%20GMT	http://localhost/wuhbet/wp-content/themes/enfold/framework/images/	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/themes/enfold/framework/images/index.html	(from http://localhost/wuhbet/wp-content/themes/enfold/framework/)
17:47:03	302/302	---M--	200	added ('OK')	image/png	etag:%224000000069378-12e-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:03	323/323	---M--	200	added ('OK')	image/png	etag:%224000000069383-143-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/vc/info.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:03	244/244	---M--	200	added ('OK')	image/png	etag:%22400000006938f-f4-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:03	495/495	---M--	200	added ('OK')	image/png	etag:%224000000069381-1ef-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:03	712/712	---M--	200	added ('OK')	image/png	etag:%224000000069147-2c8-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:04	841/841	---M--	200	added ('OK')	image/png	etag:%224000000069148-349-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:04	694/694	---M--	200	added ('OK')	image/png	etag:%224000000069149-2b6-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:04	544/544	---M--	200	added ('OK')	image/png	etag:%22400000006914a-220-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:04	590/590	---M--	200	added ('OK')	image/png	etag:%22400000006914b-24e-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:04	682/682	---M--	200	added ('OK')	image/png	etag:%22400000006914c-2aa-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:05	705/705	---M--	200	added ('OK')	image/png	etag:%22400000006914d-2c1-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:05	674/674	---M--	200	added ('OK')	image/png	etag:%224000000069151-2a2-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:05	717/717	---M--	200	added ('OK')	image/png	etag:%22400000006914e-2cd-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:06	691/691	---M--	200	added ('OK')	image/png	etag:%22400000006914f-2b3-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:06	700/700	---M--	200	added ('OK')	image/png	etag:%224000000069150-2bc-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:06	648/648	---M--	200	added ('OK')	image/png	etag:%224000000069152-288-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
17:47:06	621/621	---M--	200	added ('OK')	image/png	etag:%224000000069153-26d-5110403a15780%22	http://localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/estifanos/localhost/wuhbet/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://localhost/wuhbet/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
